0
-329.54253413483536
-330.66585233422444
-333.30128722255876
-340.32651660453973
-339.07478489055717
-339.07536528912965
-343.15224712137615
-341.73898709766604
-344.38244792272764
-335.2673858087843
-320.70584242720156
-303.8393522880253
-297.94740127078023
-279.54637951972427
-268.7900009192706
-253.28273122146214
-241.45800246555058
-227.83807997534285
-209.65325602697024
-185.90797366200925
-172.70835116252604
-152.19426240970733
-133.3391738383023
-124.10691249037411
-108.34892871019349
-95.05563915302689
-86.24083100161019
-71.75939202380731
-65.30496397497993
-58.14419898198208
